Product,Plant,ORDER_KEY,SOLD_TO_PARTY
product_1952100,plant_316,order_104103,customer_4383
product_1795321,plant_547,order_368001,customer_209761
product_1091906,plant_139,order_133687,customer_309
product_404929,,order_445415,customer_4205
product_1970715,plant_316,order_195459,customer_1839
product_701377,plant_316,order_87583,customer_2287
product_1003443,plant_316,order_226146,customer_800
product_615389,plant_660,order_213443,customer_3180
product_584651,plant_72,order_465662,customer_370
product_154072,plant_648,order_388468,customer_13
product_1859739,plant_517,order_494183,customer_667
product_911340,plant_216,order_354861,customer_9824
product_1560091,,order_499067,customer_1156
product_1699361,plant_565,order_2583,customer_8527
product_1562820,plant_229,order_323126,customer_114
product_226739,,order_44831,customer_4305
product_692265,plant_576,order_548466,customer_1393
product_1862433,plant_537,order_348374,customer_2118
product_1546897,plant_72,order_370977,customer_725
product_38960,plant_146,order_550827,customer_2918
product_637643,plant_601,order_465030,customer_1450
product_1295992,plant_146,order_300931,customer_3473
product_1854089,,order_73608,customer_25945
product_481485,,order_429340,customer_262
product_1479906,plant_383,order_33360,customer_15564
product_2006116,plant_316,order_327706,customer_18766
product_316591,plant_316,order_490858,customer_176
product_1972182,,order_110626,customer_5077
product_82482,plant_316,order_261722,customer_796
product_133495,plant_316,order_515155,customer_53
product_1479814,plant_316,order_280534,customer_10131
product_620883,plant_488,order_106923,customer_1193
product_1483901,plant_316,order_65111,customer_20271
product_1597203,plant_576,order_215540,customer_48306
product_1973931,plant_569,order_508843,customer_42
product_1609600,plant_577,order_11876,customer_738
product_533197,plant_601,order_111696,customer_1490
product_584109,plant_151,order_406450,customer_10687
product_586450,plant_316,order_309376,customer_303
product_1378301,plant_151,order_451065,customer_23208
product_86474,,order_445225,customer_147
product_271481,plant_355,order_254481,customer_170
product_935403,plant_316,order_201842,customer_3953
product_1115143,plant_419,order_476317,customer_2124
product_1143174,plant_440,order_350126,customer_1819
product_599869,plant_419,order_376725,customer_166
product_1577932,plant_565,order_267001,customer_11158
product_1425337,plant_151,order_496595,customer_93
product_1320851,plant_3,order_49194,customer_6419
product_1324886,plant_316,order_537582,customer_7803
product_752780,,order_362572,customer_65
product_1250073,plant_316,order_417372,customer_8298
product_1209207,plant_569,order_449251,customer_118
product_1747176,plant_135,order_498897,customer_189
product_1802115,plant_370,order_148121,customer_132509
product_490825,plant_316,order_290742,customer_120885
product_62043,plant_648,order_454419,customer_1031
product_1042681,plant_3,order_274773,customer_1879
product_1005817,plant_316,order_530254,customer_2857
product_1138391,plant_3,order_146493,customer_6890
product_764871,plant_273,order_409097,customer_793
product_1734752,plant_383,order_274890,customer_148
product_1751962,plant_601,order_65349,customer_231
product_679125,plant_316,order_215906,customer_360
product_1734752,plant_151,order_549615,customer_1814
product_1427213,plant_432,order_316688,customer_3698
product_1279927,plant_547,order_463731,customer_2498
product_570033,plant_19,order_191196,customer_8833
product_42583,plant_345,order_193630,customer_753
product_1322315,plant_316,order_302137,customer_386
product_1588174,plant_345,order_23238,customer_7087
product_1398363,plant_316,order_406660,customer_1734
product_760567,plant_537,order_538559,customer_6264
product_1636178,plant_316,order_227980,customer_12301
product_1622506,plant_305,order_291423,customer_5528
product_567290,plant_136,order_175840,customer_393
product_1204162,plant_267,order_364011,customer_144
product_1270293,plant_440,order_520268,customer_143
product_132300,plant_209,order_434602,customer_887
product_1105471,plant_488,order_551435,customer_2428
product_1606015,,order_366216,customer_8969
product_70320,plant_136,order_398699,customer_84
product_1526550,plant_316,order_436110,customer_8527
product_20126,plant_273,order_252110,customer_39313
product_1450614,plant_419,order_323718,customer_166
product_1004692,plant_245,order_331205,customer_3817
product_1726343,plant_557,order_311735,customer_76135
product_263639,plant_601,order_63921,customer_1450
product_1225796,plant_295,order_168594,customer_12059
product_773105,plant_503,order_50139,customer_2777
product_1656060,plant_105,order_121854,customer_550
product_321472,plant_601,order_495467,customer_889
product_302574,plant_151,order_350691,customer_363
product_1662988,plant_372,order_249668,customer_145263
product_1572844,plant_223,order_43139,customer_26967
product_1346866,plant_569,order_531200,customer_22092
product_1073061,plant_453,order_179514,customer_989
product_236217,plant_423,order_300983,customer_5535
product_701814,plant_601,order_74764,customer_3758
product_105629,plant_557,order_526846,customer_727
product_1634163,plant_557,order_179341,customer_367
product_1984045,plant_547,order_183959,customer_465
product_432459,plant_151,order_252596,customer_244
product_917139,plant_316,order_551034,customer_1714
product_738545,plant_577,order_469424,customer_1343
product_1735831,,order_13602,customer_397
product_1480639,,order_192611,customer_976
product_634917,plant_22,order_288,customer_443
product_1984660,plant_667,order_470075,customer_728
product_1661037,plant_557,order_290183,customer_217
product_1195402,plant_190,order_113436,customer_414
product_1218555,plant_601,order_320171,customer_200109
product_1522891,plant_316,order_259668,customer_5635
product_1801475,plant_601,order_78925,customer_211
product_1481028,plant_131,order_27534,customer_249
product_156576,plant_316,order_347554,customer_3724
product_1091000,plant_316,order_547877,customer_17586
product_1072393,,order_158911,customer_1012
product_701414,plant_316,order_275557,customer_5250
product_1427735,plant_316,order_327658,customer_122616
product_694334,plant_650,order_174362,customer_25
product_550835,plant_135,order_140017,customer_1193
product_197601,plant_209,order_191021,customer_57652
product_142469,plant_158,order_317271,customer_1300
product_1188438,plant_316,order_120929,customer_14191
product_1277083,plant_136,order_75023,customer_117928
product_1660479,plant_601,order_245295,customer_1677
product_1670986,plant_601,order_306425,customer_2149
product_993095,plant_22,order_57113,customer_277
product_811903,plant_295,order_499080,customer_1690
product_769597,plant_62,order_280004,customer_14669
product_770751,plant_245,order_207661,customer_627
product_1653172,plant_488,order_460398,customer_26
product_842687,plant_70,order_411320,customer_2746
product_16694,plant_267,order_259615,customer_1400
product_819322,plant_488,order_22761,customer_26
product_1601441,plant_414,order_269816,customer_1217
product_1940008,plant_383,order_214735,customer_4134
product_363102,plant_601,order_375794,customer_181
product_674772,plant_645,order_145621,customer_185
product_1510071,plant_582,order_494540,customer_1362
product_1365942,plant_537,order_235880,customer_10226
product_61066,plant_267,order_20010,customer_226
product_1507472,plant_131,order_287361,customer_1471
product_883991,,order_40867,customer_27476
product_1438287,plant_86,order_256115,customer_1490
product_1625194,plant_557,order_181855,customer_217
product_1901855,plant_136,order_385757,customer_393
product_417634,plant_190,order_85199,customer_4051
product_1267714,plant_601,order_270735,customer_21211
product_136655,plant_209,order_252092,customer_578
product_1047451,plant_440,order_27332,customer_1819
product_804652,plant_146,order_451205,customer_7407
product_1580712,plant_601,order_115136,customer_821
product_358412,,order_277048,customer_6235
product_1508525,plant_383,order_548949,customer_46523
product_141763,plant_316,order_347588,customer_16534
product_81640,plant_453,order_93273,customer_42607
product_722442,,order_30405,customer_50
product_1894,plant_648,order_369976,customer_36693
product_827430,plant_136,order_537265,customer_202
product_37556,plant_601,order_506769,customer_20595
product_1485127,plant_209,order_336203,customer_78
product_1880542,plant_660,order_78387,customer_6647
product_247576,plant_146,order_200265,customer_3968
product_429918,plant_136,order_491494,customer_12
product_316987,plant_273,order_53706,customer_161
product_1920872,plant_136,order_305348,customer_4063
product_1514442,plant_383,order_194893,customer_6446
product_391681,,order_423105,customer_3333
product_90695,plant_488,order_474301,customer_1795
product_626881,plant_440,order_125227,customer_143
product_763770,plant_316,order_432895,customer_6417
product_1660374,plant_305,order_448935,customer_4217
product_1111069,plant_267,order_40822,customer_1677
product_1905801,plant_316,order_467421,customer_46143
product_1507068,plant_316,order_300208,customer_18104
product_1615760,plant_151,order_52572,customer_1814
product_555075,plant_151,order_294998,customer_3157
product_1308545,plant_345,order_536931,customer_1331
product_1264003,plant_633,order_309514,customer_536
product_166754,plant_168,order_111084,customer_564
product_998164,plant_414,order_327314,customer_51492
product_1028790,,order_445153,customer_195
product_1261910,plant_453,order_22450,customer_145
product_217441,plant_72,order_31436,customer_101888
product_1867411,plant_312,order_277568,customer_459
product_1931020,plant_355,order_171491,customer_982
product_623888,plant_316,order_99906,customer_702
product_1730524,plant_151,order_76113,customer_2215
product_734526,plant_48,order_525126,customer_5
product_857727,plant_136,order_31719,customer_8818
product_1324394,plant_316,order_310750,customer_11671
product_673814,plant_136,order_408774,customer_539
product_1632769,plant_316,order_232665,customer_780
product_125221,plant_70,order_410777,customer_64
product_1315222,plant_601,order_309750,customer_1233
product_1496680,,order_251624,customer_147
product_546243,plant_601,order_305026,customer_1227
product_1145574,plant_316,order_270555,customer_9740
product_1226445,plant_632,order_397174,customer_4033
product_1566835,plant_136,order_373763,customer_182
product_187631,plant_70,order_249898,customer_4844
product_1760403,plant_316,order_520788,customer_6395
product_1566887,plant_345,order_218159,customer_15829
product_1121562,plant_70,order_469666,customer_9000
product_1215536,plant_503,order_367299,customer_1180
product_1734752,plant_72,order_528657,customer_379300
